"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"snowlooker","dimensions","thelook_events","thelook","order_items","(1) Orders, Items and Users","users","Users","users.zip","False","Users Zip","Zip","None","${TABLE}.zip ","zipcode","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Events","events.bounce_rate","False","Events Bounce Rate","Bounce Rate","Percent of events where those events were the bounce page for the session, out of all events","${count_bounces}*1.0 / nullif(${count}*1.0,0) ","number","#,##0.00%","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Events","events.count","False","Events Count","Count","None","events.count","count","None","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Events","events.count_m","True","Events Count (MM)","Count (MM)","None","${count}/1000000.0 ","number","#.### ""M""","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Events","events.count_bounces","False","Events Count Bounces","Count Bounces","Count of events where those events were the bounce page for the session","events.count_bounces","count","None","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Events","events.sessions_count","False","Events Sessions Count","Sessions Count","None","${session_id} ","count_distinct","None","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.all_sessions","False","Funnel View (1) All Sessions","(1) All Sessions","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.count_browse_or_later","False","Funnel View (2) Browse or later","(2) Browse or later","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.count_product_or_later","False","Funnel View (3) View Product or later","(3) View Product or later","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.count_cart_or_later","False","Funnel View (4) Add to Cart or later","(4) Add to Cart or later","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.count_purchase","False","Funnel View (5) Purchase","(5) Purchase","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.cart_to_checkout_conversion","False","Funnel View Cart to Checkout Conversion","Cart to Checkout Conversion","None","1.0 * ${count_purchase} / nullif(${count_cart_or_later},0) ","number","#,##0.00%","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Funnel View","sessions.overall_conversion","False","Funnel View Overall Conversion","Overall Conversion","None","1.0 * ${count_purchase} / nullif(${count},0) ","number","#,##0.00%","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","product_viewed","Product Viewed","product_viewed.brand_count","False","Product Viewed Brand Count","Brand Count","None","${brand} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","product_viewed","Product Viewed","product_viewed.category_count","False","Product Viewed Category Count","Category Count","None","${category} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","product_viewed","Product Viewed","product_viewed.count","False","Product Viewed Count","Count","None","product_viewed.id ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","product_viewed","Product Viewed","product_viewed.department_count","False","Product Viewed Department Count","Department Count","None","${department} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.average_duration","False","Sessions Average Duration (sec)","Average Duration (sec)","None","${duration} ","average_distinct","#,##0.00","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.count","False","Sessions Count","Count","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.count_bounce_sessions","False","Sessions Count Bounce Sessions","Count Bounce Sessions","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.count_with_cart","False","Sessions Count with Cart","Count with Cart","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.count_with_purchase","False","Sessions Count with Purchase","Count with Purchase","None","sessions.session_id ","count_distinct","None","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","sessions","Sessions","sessions.percent_bounce_sessions","False","Sessions Percent Bounce Sessions","Percent Bounce Sessions","None","1.0 * ${count_bounce_sessions} / nullif(${count},0) ","number","#,##0.00%","52_sessions.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.approx_location_latitude_max","True","Users Approx Location Latitude Max","Approx Location Latitude Max","None","round(users.latitude,1) ","max","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.approx_location_latitude_min","True","Users Approx Location Latitude Min","Approx Location Latitude Min","None","round(users.latitude,1) ","min","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.approx_location_longitude_max","True","Users Approx Location Longitude Max","Approx Location Longitude Max","None","round(users.longitude,1) ","max","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.approx_location_longitude_min","True","Users Approx Location Longitude Min","Approx Location Longitude Min","None","round(users.longitude,1) ","min","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.average_age","False","Users Average Age","Average Age","None","${age} ","average_distinct","#,##0.00","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","user_order_facts","Users","user_order_facts.average_lifetime_orders","False","Users Average Lifetime Orders","Average Lifetime Orders","None","${lifetime_orders} ","average","#,##0.00","12_user_order_facts.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","user_order_facts","Users","user_order_facts.average_lifetime_revenue","False","Users Average Lifetime Revenue","Average Lifetime Revenue","None","${lifetime_revenue} ","average","$#,##0.00","12_user_order_facts.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.count","False","Users Count","Count","None","users.id ","count_distinct","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.count_percent_of_total","False","Users Count (Percent of Total)","Count (Percent of Total)","None","${count} ","percent_of_total","#,##0""%""","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.location_latitude_max","True","Users Location Latitude Max","Location Latitude Max","None","users.latitude ","max","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.location_latitude_min","True","Users Location Latitude Min","Location Latitude Min","None","users.latitude ","min","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.location_longitude_max","True","Users Location Longitude Max","Location Longitude Max","None","users.longitude ","max","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","users","Users","users.location_longitude_min","True","Users Location Longitude Min","Location Longitude Min","None","users.longitude ","min","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Visitors","events.approx_location_latitude_max","True","Visitors Approx Location Latitude Max","Approx Location Latitude Max","None","round(events.latitude,1) ","max","None","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Visitors","events.approx_location_latitude_min","True","Visitors Approx Location Latitude Min","Approx Location Latitude Min","None","round(events.latitude,1) ","min","None","51_events.view.lkml"
"snowlooker","measures","thelook_events","thelook","events","(2) Web Event Data","events","Visitors","events.approx_location_longitude_max","True","Visitors Approx Location Longitude Max","Approx Location Longitude Max","None","round(events.longitude,1) ","max","None","51_events.view.lkml"
